"Owner","Property Address","Control Map","Group","Parcel","Special Interest","Parcel ID","Subdivision","Lot","Class","Sale Date"
"AH4R TN 3 LLC","ALRED CIRCLE  118","160D","B","032.00","000","160D B 03200 000","IRIS COVE","10","Commercial","10/27/2016"
"AH4R TN 3 LLC","EAST HARBOR  185","163F","G","013.00","000","163F G 01300 000","HARBORTOWNE PH 3","35","Commercial","6/23/2017"
"AH4R TN 3 LLC","LUNA LANE  121","169A","G","026.00","000","169A G 02600 000","CANDLE WOODS SEC 1 R","1A-1","Commercial","11/15/2017"
"AH4R TN 3 LLC","CHESAPEAKE HARBOR BLVD  166","170L","I","003.00","000","170L I 00300 000","CHESAPEAKE HARBOR SEC 4B","221","Commercial","5/23/2017"
"AH4R TN 3 LLC % TAX DEPARTMENT","LEGENDS DRIVE  117","159N","K","002.00","000","159N K 00200 000","VINTAGE KNOLL SUB PH","114","Commercial","7/13/2018"
"AH4R TN 3 LLC %TAX DEPT C/O","GRANITE COURT  110","096H","B","023.00","000","096H B 02300 000","GREYSTONE SUB PH 1","63","Commercial","1/31/2018"
"AH4R TN 3 LLC %TAX DEPT C/O","BROADWAY ALLEY EAST  1779","105K","A","002.00","000","105K A 00200 000","OAK HILL SUB PH 1-OA","14-14","Commercial","6/4/2018"
"AH4R TN 3 LLC %TAX DEPT C/O","LASSITER DRIVE  2006","120K","B","018.00","000","120K B 01800 000","NORTH POINTE PHASE I","95","Commercial","2/27/2018"
"AH4R TN 3 LLC %TAX DEPT C/O","WYNBROOKE TRACE  158","137J","A","045.00","000","137J A 04500 000","WYNBROOKE PH 2","144","Commercial","11/3/2017"
"AH4R TN 3 LLC %TAX DEPT C/O","CHARLESTON COURT  104","163C","G","033.00","000","163C G 03300 000","HARBORTOWNE PH 1","100","Commercial","1/12/2018"
"AH4R TN 3 LLC %TAX DEPT C/O","RULAND CIRCLE  116","169F","D","025.00","000","169F D 02500 000","MEADOWS OF INDIAN LA","56-56","Commercial","11/6/2017"
"AH4R TN 3 LLC ATTN TAX DEPT","CANDLE WOOD DRIVE  136","170E","J","007.00","000","170E J 00700 000","CANDLE WOODS SEC 7","54","Commercial","1/17/2018"
"AH4R TN 3 LLC c/oTAX DEPT C/O","CHESAPEAKE HARBOR BLVD  160","170E","M","029.00","000","170E M 02900 000","CHESAPEAKE HARBOR SEC 3B","224","Commercial","12/28/2017"
"AH4R TN 3 LLC TAX DEPARTMENT C/O","MIDDLETON LANE  1007","114G","A","013.00","000","114G A 01300 000","CAMBRIDGE FARMS PH 1","150","Commercial","10/16/2017"
"AH4R TN 3 LLC TAX DEPARTMENT C/O","VILLA WAY  100","144I","M","039.00","000","144I M 03900 000","MANSKER FARMS PH 16","753","Commercial","10/13/2017"
"AH4R TN 3 LLC TAX DEPT C/O","MONTICELLO PLACE  1030","127C","D","048.00","000","127C D 04800 000","CAIRO LANDING PH 2","10","Commercial","7/10/2015"
"AH4R TN PROPERTIES THREE LLC ATTN TAX DEPT","ALBION CIR  505","126L","E","023.00","000","126L E 02300 000","ALBION DOWNS PH 3","23-23","Commercial","7/2/2026"
"AH4R TN PROPERTIES THREE LLC ATTN TAX DEPT","MASTERS WAY  113","146A","B","008.00","000","146A B 00800 000","MASTERS GLENN SEC 2","83-83","Commercial","7/2/2026"
"AH4R TN PROPERTIES TWO LLC","ROCK LEDGE PASS  1159","112O","E","021.00","000","112O E 02100 000","STONEHEDGE PH 3","71","Commercial","11/30/2020"
"AH4R TN PROPERTIES TWO LLC","PAISLEY WAY  429","113P","H","040.00","000","113P H 04000 000","ESTATES OF FAIRWAY H","36","Commercial","7/28/2021"
"AH4R TN PROPERTIES TWO LLC","BRADFORD DRIVE  639","114K","F","014.00","000","114K F 01400 000","CAMBRIDGE FARMS PH2","196","Commercial","7/12/2021"
"AH4R TN PROPERTIES TWO LLC","GOODMAN DRIVE  489","114N","L","020.00","000","114N L 02000 000","","31","Commercial","11/16/2021"
"AH4R TN PROPERTIES TWO LLC","CREEKVIEW LANE  3112","120L","B","006.00","000","120L B 00600 000","NORTH POINTE PHASE 2","142","Commercial","7/29/2021"
"AH4R TN PROPERTIES TWO LLC","SEA BISCUIT DRIVE  345","126L","E","062.00","000","126L E 06200 000","ALBION DOWNS PH 3","94","Commercial","1/7/2022"
"AH4R TN PROPERTIES TWO LLC","DEER PATH  561","126O","F","045.00","000","126O F 04500 000","FOXFIRE SEC 4","77","Commercial","7/13/2021"
"AH4R TN PROPERTIES TWO LLC","PAIGE PARK LANE  127","140P","F","008.00","000","140P F 00800 000","BRAXTON PARK SEC 7","129","Commercial","12/14/2020"
"AH4R TN PROPERTIES TWO LLC","BRADFORD CIRCLE  112","159K","D","016.00","000","159K D 01600 000","BRADFORD SHADE","25","Commercial","8/30/2021"
"AH4R TN PROPERTIES TWO LLC","LAKESIDE PARK DRIVE  200","169A","G","072.00","000","169A G 07200 000","CANDLE WOODS SEC 4","81","Commercial","8/27/2021"
"AH4R TN PROPERTIES TWO LLC %TAX DEPT C/O","CHAMBLIS COURT  102","160H","A","022.00","000","160H A 02200 000","MONTHAVEN GREEN PH 1","75","Commercial","9/13/2018"
"AH4R TN PROPERTIES TWO LLC %TAX DEPT C/O","DONNA DRIVE  251","163E","G","014.00","000","163E G 01400 000","WALTON PARK","14","Commercial","10/31/2018"
"AH4R TN PROPERTIES TWO LLC ATTN PROPERTY TAX DEPARTMENT C/O","DRAKES CREEK ROAD  1535","138J","B","026.00","000","138J B 02600 000","DURHAM PH 1 SEC 3","132","Commercial","3/30/2020"
"AH4R TN PROPERTIES TWO LLC ATTN PROPERTY TAX DEPARTMENT C/O","BENJAMIN LANE  124","145K","B","024.00","000","145K B 02400 000","","139","Commercial","2/28/2020"
"AH4R TN PROPERTIES TWO LLC ATTN PROPERTY TAX DEPARTMENT C/O","OTTERMAN COURT  105","164C","E","041.00","000","164C E 04100 000","OTTER CREEK REVISION 1","41","Commercial","1/31/2020"
"AH4R TN PROPERTIES TWO, LLC ATTN PROPERTY TAX DEPARTMENT","DALTON CIRCLE  115","158A","D","017.00","000","158A D 01700 000","WINSTON HILLS PH 1 RESUB","104","Commercial","3/17/2020"
"AH4R TN3 LLC","CROOKED CREEK LANE  118","137O","B","028.00","000","137O B 02800 000","WYNBROOKE PH 1","28","Commercial","11/13/2018"
"AH4R TN3 LLC","HATTIE COURT  113","138F","A","018.00","000","138F A 01800 000","FOUNTAIN BROOKE PH 1 SEC 3","77","Commercial","11/19/2018"
"AH4R TN3 LLC","VINTAGE CIRCLE  191","159K","G","051.00","000","159K G 05100 000","VINTAGE KNOLL PH 5","93","Commercial","7/31/2017"
"AH4R TN3 LLC %TAX DEPT C/O","CASCADE LANE  104","120K","D","029.00","000","120K D 02900 000","WILLOW CREEK SEC 1","64","Commercial","12/18/2018"
"AH4R TN3 LLC c/o LEGAL DEPT","GROVE LANE SOUTH  145","144I","B","034.00","000","144I B 03400 000","GROVES AT MANSKER FARMS P1 S3","215","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT","WYNCREST COMMONS COURT  103","146I","G","013.00","000","146I G 01300 000","WYNCREST COMMONS","220","Commercial","1/29/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","MARBLE COURT  462","112O","B","017.00","000","112O B 01700 000","STONEHEDGE SEC 4","87","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","OSPREY DRIVE  269","114E","E","010.00","000","114E E 01000 000","TWIN EAGLES PH 6","173","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","REMINGTON AVENUE  169","114J","F","008.00","000","114J F 00800 000","CAMBRIDGE FARMS PH 7","582","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","HUNTINGTON DRIVE  368","114K","B","011.00","000","114K B 01100 000","CAMBRIDGE FARMS PH 2","140","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","BUCKINGHAM BOULEVARD  406","114K","D","006.00","000","114K D 00600 000","CAMBRIDGE FARMS PH 2","214","Commercial","1/29/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","GRAY BILL DRIVE  1136","114M","C","027.00","000","114M C 02700 000","EAGLE CREEK SEC 3-EA","107-107","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","CASCADE LANE  113","120K","D","017.00","000","120K D 01700 000","WILLOW CREEK SEC 1","52","Commercial","1/29/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","LACEBARK LANE  1011","124H","C","024.00","000","124H C 02400 000","CREEKSIDE AT STATION","B84","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","FULMAN ROAD  1030","124I","A","022.00","000","124I A 02200 000","CREEKSIDE AT STATION","C134","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","FULMAN ROAD  1014","124I","A","030.00","000","124I A 03000 000","CREEKSIDE AT STATION","C142","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","GANNETT ROAD  1022","124I","A","043.00","000","124I A 04300 000","CREEKSIDE AT STATION","C184","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","GANNETT ROAD  1056","124I","B","013.00","000","124I B 01300 000","CREEKSIDE AT STATION","C169","Commercial","1/28/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","GANNETT ROAD  1058","124I","B","014.00","000","124I B 01400 000","CREEKSIDE AT STATION","C168","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","GANNETT ROAD  1060","124I","B","015.00","000","124I B 01500 000","CREEKSIDE AT STATION","C167","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","GANNETT ROAD  1062","124I","B","016.00","000","124I B 01600 000","CREEKSIDE AT STATION","C166","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","HARMONY LANE  1010","124I","B","025.00","000","124I B 02500 000","CREEKSIDE AT STATION","C66","Commercial","1/28/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","PATMORE LANE  1020","124I","B","054.00","000","124I B 05400 000","CREEKSIDE AT STATION","C95","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","PATMORE LANE  1019","124I","B","059.00","000","124I B 05900 000","CREEKSIDE AT STATION","C109","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","FULMAN ROAD  1040","124I","D","007.00","000","124I D 00700 000","CREEKSIDE AT STATION","C132","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","ROYAL COURT  175","125C","B","017.00","000","125C B 01700 000","CAMBRIDGE FARMS PH 1","113","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","SKYE VIEW DRIVE  929","126O","G","003.00","000","126O G 00300 000","FOXFIRE SEC 5","103","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","HANCOCK STREET  416","126P","J","006.00","000","126P J 00600 000","DEER CREEK SEC 1","15","Commercial","1/29/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","HILLSIDE LANE  574","127C","C","027.00","000","127C C 02700 000","ROLLING ACRES ADDITI","27","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","RYAN AVENUE  524","135B","B","022.00","000","135B B 02200 000","ELK ACRES SEC 1","17","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","CALLIE COURT  561","135B","B","045.00","000","135B B 04500 000","ELK ACRES SEC 1","29","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","SAVANNAH AVENUE  1063","135B","D","003.00","000","135B D 00300 000","ELK ACRES SEC 2","53","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","CALLIE AVENUE  533","135B","D","027.00","000","135B D 02700 000","ELK ACRES SEC 2","188","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","SAVANNAH AVENUE  1074","135B","D","035.00","000","135B D 03500 000","ELK ACRES SEC 2","196","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","BRYN MAWR CIRCLE  408","135H","E","038.00","000","135H E 03800 000","ACADEMY ACRES SEC 1","34","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","CAMBRIDGE DRIVE  107","135H","E","063.00","000","135H E 06300 000","ACADEMY ACRES SEC 1","59","Commercial","1/29/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","MCKAIN XING  128","137J","B","054.00","000","137J B 05400 000","SAUNDERSVILLE STATION PH 3","194","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","CHRISTINA COURT  105","140P","B","008.00","000","140P B 00800 000","LONG HOLLOW PLACE SEC 2","45","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","ROSE GARDEN LANE  139","140P","D","037.00","000","140P D 03700 000","BRAXTON PARK AT WOODWYN HILLS S5","157","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","CIMMARON DRIVE  115","141D","C","044.00","000","141D C 04400 000","CIMMARON TRACE SEC 1","44","Commercial","3/2/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","HIGH CHAPERAL DRIVE  233","141D","D","025.00","000","141D D 02500 000","CIMMARON TRACE SEC 2","89","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","BRAXTON PARK COURT  104","142D","A","027.00","000","142D A 02700 000","BRAXTON PARK AT WOODWYN HILLS S2","35","Commercial","1/29/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","ROSE GARDEN LANE  111","143A","F","022.00","000","143A F 02200 000","BRAXTON PARK AT WOODWYN HILLS S1","173","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","TRAIL RIDGE DRIVE  111","144H","A","016.00","000","144H A 01600 000","MANSKER FARMS PH 9","429","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","FIELDCREST DRIVE  125","144I","F","027.00","000","144I F 02700 000","MANSKER FARMS PH 6 SEC 1","371","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","VILLA WAY  119","144I","M","065.00","000","144I M 06500 000","MANSKER FARMS PH 16","779","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","SUMNER MEADOWS COURT  102","144M","E","012.00","000","144M E 01200 000","SUMNER MEADOWS PH 1","12","Commercial","1/16/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","SHADY VIEW DRIVE  118","144N","E","035.00","000","144N E 03500 000","HOMESTEAD PLACE PH 3","55","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","SMOKY MOUNTAINS DRIVE  609","148I","B","002.00","000","148I B 00200 000","CUMBERLAND PLACE N SEC 4 PH 1","100","Commercial","1/29/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","SMOKY MOUNTAINS DRIVE  601","148I","B","004.00","000","148I B 00400 000","CUMBERLAND PLACE N SEC 4 PH 1","98","Commercial","1/29/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","SMOKY MOUNTAINS DRIVE  584","148I","B","009.00","000","148I B 00900 000","CUMBERLAND PLACE N SEC 4 PH 1","172","Commercial","1/29/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","VINTAGE CIRCLE  158","159K","A","052.00","000","159K A 05200 000","VINTAGE KNOLL SUB PH","24","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","VINTAGE CIRCLE  142","159K","A","060.00","000","159K A 06000 000","VINTAGE KNOLL SUB PH","32","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","EAST RIDGE COURT  107","159K","F","019.00","000","159K F 01900 000","BRADFORD SHADE SEC 2","43","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","EAST HARBOR  135","163C","B","013.00","000","163C B 01300 000","HARBORTOWNE PH 2","14","Commercial","1/29/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","WEST HARBOR  123","163C","G","060.00","000","163C G 06000 000","HARBORTOWNE PH 1","156","Commercial","1/29/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","OTTER GLEN DRIVE  108","164C","E","005.00","000","164C E 00500 000","OTTER CREEK REVISION 1","5","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","COLDWATER DRIVE  127","164C","E","011.00","000","164C E 01100 000","OTTER CREEK REVISION 1","11","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","COLDWATER DRIVE  105","164C","E","022.00","000","164C E 02200 000","OTTER CREEK REVISION 1","22","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","JUDSON DRIVE  114","164D","E","034.00","000","164D E 03400 000","EAGLES RUN","32","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","BUCKHAVEN DRIVE  100","164F","E","049.00","000","164F E 04900 000","CUMBERLAND PLACE SEC 5","65","Commercial","1/28/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","RULAND CIRCLE  128","169F","D","019.00","000","169F D 01900 000","MEADOWS OF INDIAN LA","50-50","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","GATONE COURT  113","169I","G","007.00","000","169I G 00700 000","IMPERIAL PARK SEC 1","41","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","CHESAPEAKE HARBOR BLVD  108","170E","L","041.00","000","170E L 04100 000","CHESAPEAKE HARBOR SEC 2B","250","Commercial","1/15/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","CROSS COVE COURT  100","170L","E","050.00","000","170L E 05000 000","CROSS COVE","16","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","LINCOLN COURT  101","170L","G","017.00","000","170L G 01700 000","WALTON TRACE PH 2","45","Commercial","2/7/2020"
"AH4R TN3 LLC c/o LEGAL DEPT C/O","WOOD DUCK LANE  108","172A","B","041.00","000","172A B 04100 000","WATERS EDGE SEC 1","102","Commercial","1/28/2020"
"AH4R TN3 LLC C/O LEGAL DEPT C/O","MAGNOLIA DRIVE  109","097L","E","016.00","000","097L E 01600 000","NORTHWOODS PH 7 SEC","183","Commercial","1/29/2020"
"AH4R TN3 LLC C/O LEGAL DEPT C/O","BRADFORD CIRCLE  145","159K","F","061.00","000","159K F 06100 000","BRADFORD SHADE SEC 3","94","Commercial","2/7/2020"
"AH4R TN3 LLC TAX DEPARTMENT C/O","PINE HURST DRIVE  1084","114M","A","024.00","000","114M A 02400 000","EAGLE CREEK SEC 1-EA","24-24","Commercial","8/11/2017"
"AH4R TN3 LLC TAX DEPARTMENT C/O","TRAIL RIDGE WAY  135","144H","C","027.00","000","144H C 02700 000","MANSKER FARMS PH 10 SEC 1","552","Commercial","8/10/2017"
"AH4R TN3 LLC TAX DEPT C/O","NOTTING HILL DRIVE  1003","124O","A","064.00","000","124O A 06400 000","STONE CREEK PH 2 REV","64-64","Commercial","8/14/2017"
"AH4R TN3 LLC TAX DEPT C/O","WYNLANDS DRIVE  111","143B","F","002.00","000","143B F 00200 000","WYNLANDS PH 2 SEC 1","20","Commercial","8/4/2017"
"AH4R TN3 LLCC c/o LEGAL DEPT C/O","BRAXTON PARK LANE  134","142D","A","011.00","000","142D A 01100 000","BRAXTON PARK AT WOODWYN HILLS S2","19","Commercial","1/15/2020"
"AH4R-TN 11 LLC","CAMBRIDGE DRIVE  105","135H","E","062.00","000","135H E 06200 000","ACADEMY ACRES SEC 1","58","Commercial","12/4/2012"
"AH4R-TN 11 LLC","RUTHERFORD WAY  1007","145H","A","036.00","000","145H A 03600 000","LAWSON POINTE SEC 1","91","Commercial","8/9/2012"
"AH4R-TN 11 LLC","CANDLE WOOD DRIVE  129","170E","J","012.00","000","170E J 01200 000","CANDLE WOODS SEC 7","113","Commercial","5/21/2026"
"AH4R-TN 3 LLC","SPRINGBROOK BOULEVARD  204","096F","A","021.00","000","096F A 02100 000","SPRINGBROOK P U D","13","Commercial","10/18/2016"
"AH4R-TN 3 LLC","GANNETT ROAD  1004","124I","A","052.00","000","124I A 05200 000","CREEKSIDE AT STATION","C193","Commercial","8/24/2015"
"AH4R-TN 3 LLC","GROVE LANE SOUTH  147","144I","B","033.00","000","144I B 03300 000","GROVES AT MANSKER FARMS P1 S3","214","Commercial","10/11/2016"
"AH4R-TN 3 LLC","SOUTH BIRCHWOOD DRIVE  133","159A","P","006.00","000","159A P 00600 000","GLEN OAK SEC 8","304","Commercial","7/26/2012"
"AH4R-TN3 LLC","HOMESTEAD PLACE WEST  117","144N","A","017.00","000","144N A 01700 000","HOMESTEAD PLACE PHAS","66","Commercial","4/16/2015"
"AH4R-TN3 LLC","FAIRGROVE CIRCLE  102","170E","K","047.00","000","170E K 04700 000","CHESAPEAKE HARBOR SEC 1B","294","Commercial","9/30/2016"
"AH4RTN 3 LLC","LOUISE DRIVE  114","077N","B","010.00","000","077N B 01000 000","KNOLLWOOD SUB SEC 2","10","Commercial","9/20/2016"
"AJJ ENTERPRISES LLC","VENETIAN WAY  107","158H","E","004.00","000","158H E 00400 000","BLUEGRASS DOWNS SEC 2","19","Commercial","2/18/2026"
"AJJS ENTERPRISES LLC","NIGHTINGALE AVE  882","123B","G","013.00","000","123B G 01300 000","DURHAM FARMS PH4 SEC35B","1295","Commercial","8/28/2024"
"AJJS ENTERPRISES LLC","ERVIN STREET  127","164G","H","101.00","000","164G H 10100 000","BERRY HILL PH 2 SEC 2","28","Commercial","7/25/2024"
"AJR MONTESSORI LLC","NEW SHACKLE ISLAND RD  162","160L","F","028.00","000","160L F 02800 000","ROLLING ACRES SEC.1","0061","Commercial","8/5/2021"
"AJS ASSOCIATES (KENTUCKY FRIED CHICKEN)","WEST MAIN STREET  322","160M","A","019.00","000","160M A 01900 000","","","Commercial","9/7/2004"
"AJS PROPERTIES LLC","31W HWY  5750","018","","001.00","000","018    00100 000","","","Commercial","3/4/2022"
"ALBARRACIN TERESITA","GRAY STREET WEST","113N","A","013.00","000","113N A 01300 000","","","Commercial","7/11/2025"
"ALBERT DANIEL AYMAN & KEVIN AYMAN ALBERT","LOUISVILLE HWY  1120","140","","066.00","000","140    06600 000","","","Commercial","5/22/2025"
"ALDEAN RENTAL PROPERTIES LLC","RIDGECREST DRIVE  102","144P","A","048.00","000","144P A 04800 000","RIDGECREST ESTATES","IST","Commercial","3/2/2026"
"ALDEAN RENTAL PROPERTIES LLC","TOWNSHIP DRIVE  211","160F","K","022.00","000","160F K 02200 000","HILLWOOD 4-C PT.II S","100","Commercial","3/2/2026"
"ALEXANDER ROBIN ETVIR CHRISTOPHER","25W HWY  2751","079","","034.00","001","079    03400 001","","","Commercial","7/6/2023"
"ALEXANDER ROY ALEXANDER EMILY W ETUX","DOROTHY JORDAN AVENUE  0","126B","C","017.00","000","126B C 01700 000","","","Commercial","12/6/2018"
"ALEXANDER ROY D","RED RIVER ROAD  355","126G","A","027.00","000","126G A 02700 000","","","Commercial","5/31/2011"
"ALEXANDER ROY D ALEXANDER EMILY A ETUX","DOROTHY JORDAN AVENUE  0","126B","C","015.00","000","126B C 01500 000","","","Commercial","10/24/2020"
"ALEXANDER ROY D ALEXANDER EMILY A ETUX","DOROTHY JORDAN AVENUE  151","126B","C","016.00","000","126B C 01600 000","","","Commercial","10/24/2020"
"ALL-STAR PROPERTIES LLC","VALLEY RIDGE DRIVE  1501","112L","B","014.00","000","112L B 01400 000","SUNNYMEADE SEC. 3","0106","Commercial","9/20/2021"
